address,name,chainId
0x673d140Eed36385cb784e279f8759f495C97cF03,DeFi Pulse MultiSig,1
0xf26d1Bb347a59F6C283C53156519cC1B1ABacA51,Bankless DAO,1
0xd2a39911e256da78a4759f992bdf55fbf89809f4,Titans of Data,1
0x700F20b8DA01ac35c697a48D97DcE60e5AA967A1,Metaverse Index,1
